t,x,y,rad
26.76,-10.55715809,-40.13474833,-0.257249458
26.8,-7.666709047,-40.78919028,-0.185815737
26.84,-4.329098332,-41.22374845,-0.104644734
26.88,-0.530954095,-41.41916507,-0.012820004
26.92,3.353224771,-41.22234085,0.081176655
26.96,6.97020012,-40.85371363,0.169008396
27,7.59979675,-40.13934579,0.187144631
27.04,10.31088425,-39.5125616,0.255292723
27.08,12.84162885,-38.77623949,0.319846121
27.12,15.91150508,-37.79151901,0.398558081
27.16,16.99478648,-37.23559599,0.428229158
27.2,17.72002428,-36.88197119,0.447945509
27.24,17.71894784,-36.88752139,0.447863054
27.28,17.17892181,-37.15629739,0.433126265
27.32,15.82467835,-37.78638938,0.39665303
27.36,14.10347561,-38.50657086,0.351133148
27.4,11.57542047,-39.33630835,0.286227013
27.44,9.588030501,-40.06570965,0.234920684
27.48,5.702572842,-40.67830308,0.139297487
27.52,3.985520121,-41.22518554,0.096389807
27.56,0.460748826,-41.42309554,0.011123977
27.6,-3.243450891,-41.31701591,-0.078351073
27.64,-6.495833991,-40.86832559,-0.157647294
27.68,-9.482308193,-40.40738361,-0.230526925
27.72,-11.91346591,-39.69451824,-0.291612711
27.76,-13.81440162,-39.13711189,-0.339366224
27.8,-14.89944409,-38.79524762,-0.366731663
27.84,-15.34849123,-38.69446059,-0.377671523
27.88,-15.07830163,-38.78717887,-0.370813918
27.92,-14.00311007,-39.06080442,-0.344267403
27.96,-12.18601425,-39.50699875,-0.299231601
28,-10.0209053,-40.22722841,-0.244170166
28.04,-7.1311599,-40.78724123,-0.173110924
28.08,-3.876461185,-41.30790693,-0.093581181
28.12,-0.436967659,-41.48638015,-0.010533774
28.16,3.352495301,-41.22818556,0.081147618
28.2,7.053389841,-40.85797903,0.170969163
28.24,7.780248122,-40.23247176,0.191049138
28.28,10.85243275,-39.51484642,0.268068017
28.32,13.65194019,-38.69537115,0.339215949
28.36,15.45843326,-37.97022657,0.386679209
28.4,17.26681927,-37.24617083,0.434151068
28.44,17.98980527,-36.8827306,0.453864063
28.48,17.80943614,-36.89469715,0.449778424
28.52,16.99505854,-37.24692077,0.428120337
28.56,15.7332845,-37.79108634,0.394549093
28.6,14.01601947,-38.50617463,0.349132167
28.64,11.48441925,-39.32737826,0.284157446
28.68,9.496659001,-39.97008831,0.233299164
28.72,5.61254279,-40.51342231,0.137677048
28.76,2.179063195,-40.95559801,0.053162275
28.8,-1.074998565,-41.13479329,-0.026131
28.84,-4.416930634,-40.94546751,-0.107471894
28.88,-7.580313045,-40.58667645,-0.18466515
28.92,-12.27676152,-39.3216368,-0.302663438
28.96,-14.80746201,-38.43355027,-0.367795458
29,-16.43804157,-37.89083756,-0.409375854
29.04,-17.51530954,-37.51947409,-0.436819952
29.08,-15.80092254,-38.24511447,-0.391840695
29.12,-15.44394731,-38.3373595,-0.383004722
29.16,-14.44102433,-38.68995478,-0.357281832
29.2,-15.07668786,-38.3339057,-0.37476495
29.24,-12.45589264,-39.23474381,-0.30744702
29.28,-10.28854574,-39.77800993,-0.253135082
29.32,-5.230333961,-40.85912608,-0.127333059
29.36,-2.248243349,-41.0465618,-0.054725419
29.4,0.732505391,-40.95425878,0.017886351
29.44,3.804789685,-40.59230883,0.093470846
29.48,6.427256582,-40.0632238,0.159093024
29.52,11.75501366,-39.24144893,0.291087195
29.56,14.01555855,-38.428741,0.349769149
29.6,15.64191771,-37.78916347,0.392504503
29.64,15.82025357,-37.61040981,0.398219253
29.68,17.62572579,-36.89112398,0.445769367
29.72,17.62504606,-36.87867395,0.445885688
29.76,16.90468449,-37.24445991,0.426134858
29.8,15.64152495,-37.79039364,0.392484124
29.84,13.10920428,-38.69551799,0.326685404
29.88,10.76379964,-39.4178426,0.266604862
29.92,8.141818899,-39.97490016,0.200951101
29.96,4.257199566,-40.58746542,0.104520927
30,1.635852496,-40.86652476,0.040012984
30.04,-1.528021532,-40.96328074,-0.037289773
30.08,-2.791512089,-41.13328682,-0.067769924
30.12,-5.68319847,-40.78319489,-0.138477782
30.16,-8.572591623,-40.41920244,-0.209022138
30.2,-10.74444296,-39.86449875,-0.263302349
30.24,-12.45724482,-39.50246259,-0.305522107
30.28,-14.98861862,-38.60695901,-0.370372224
30.32,-15.34910617,-38.42654986,-0.380072915
30.36,-15.0774995,-38.51581436,-0.373173303
30.4,-14.0845121,-38.87606465,-0.347628768
30.44,-12.54564463,-39.41448478,-0.308200377
30.48,-10.47106308,-39.96235694,-0.256295406
30.52,-9.206656396,-40.13669723,-0.22551108
30.56,-4.958044134,-40.86198371,-0.120761757
30.6,-4.307717378,-40.14409251,-0.106911201
30.64,-0.442334474,-40.68671068,-0.0108727
30.68,3.171204701,-40.50248981,0.07814726
30.72,8.593259238,-39.96987617,0.211797302
30.76,11.30704108,-39.25370442,0.280494394
30.8,14.10552185,-38.52162416,0.351053775
30.84,14.64702937,-38.15941957,0.366543837
30.88,15.91127546,-37.6043896,0.400331488
30.92,16.63615042,-37.26104754,0.419973659
30.96,16.63845569,-37.25922174,0.420043496
31,15.91258696,-37.60836503,0.40032313
31.04,14.82517815,-38.0592554,0.371495226
31.08,13.19923237,-38.61311339,0.329423265
31.12,10.49100718,-39.42245994,0.260123355
31.16,10.22015281,-39.78468312,0.251482216
31.2,7.233179571,-40.49701992,0.176769316
31.24,3.987708154,-40.87621298,0.097260596
31.28,0.550492799,-41.14383096,0.013380653
31.32,-2.706875774,-41.12611584,-0.065732625
31.36,-5.861348182,-40.86850212,-0.142466784
31.4,-8.481131697,-40.58944783,-0.206012251
31.44,-10.65271198,-39.96897717,-0.260503439
31.48,-12.18761086,-39.50694697,-0.299268877
31.52,-13.18996482,-39.32597228,-0.323652131
31.56,-13.53520119,-39.23871905,-0.332207498
31.6,-13.18272852,-39.40247148,-0.322901435
31.64,-12.19077251,-39.68380243,-0.298085676
31.68,-10.55998729,-40.14056774,-0.257279716
31.72,-8.397015356,-40.59118728,-0.204016994
31.76,-5.68806929,-41.04161697,-0.137733304
31.8,-2.787860281,-41.22719982,-0.067527833
31.84,0.551395074,-41.31380946,0.013347446
31.88,3.805999227,-41.05554644,0.092451438
31.92,7.236525356,-40.59049031,0.176450555
31.96,10.31328351,-39.96896546,0.2525568
32,9.935661831,-39.59851954,0.245866761
32.04,12.56963283,-38.87585484,0.312758982
32.08,14.37598102,-38.16107826,0.360323091
32.12,14.37471871,-38.06076233,0.3611634
32.16,16.00338053,-37.43183962,0.404067313
32.2,16.00114815,-37.43115963,0.40402345
32.24,15.1884133,-37.78170133,0.382282745
32.28,14.01626019,-38.23849991,0.351386077
32.32,12.20659712,-38.87132221,0.304313748
32.36,9.045890766,-39.61022385,0.224551339
32.4,7.599100892,-40.04731516,0.187547922
32.44,6.697672895,-40.60038863,0.163514459
32.48,3.265630804,-40.9661238,0.0795575
32.52,0.011203602,-41.14516675,0.00027233
32.56,-3.152634733,-41.13527651,-0.076501047
32.6,-6.043940612,-40.94026108,-0.146588625
32.64,-8.57225973,-40.58948586,-0.208162566
32.68,-10.47264031,-40.22538482,-0.254727994
32.72,-12.09243017,-39.70172308,-0.295693479
32.76,-12.99660333,-39.42853592,-0.318449999
32.8,-13.18888656,-39.42149633,-0.322896711
32.84,-12.8150465,-39.59849449,-0.313027967
32.88,-11.74417366,-39.87661592,-0.286452228
32.92,-10.19387117,-40.31333829,-0.247706331
32.96,-8.036310577,-40.76889645,-0.194648755
33,-5.413438351,-41.13994188,-0.130851244
33.04,-2.341310178,-41.31925996,-0.056610705
33.08,0.732666201,-41.31729044,0.017733119
33.12,4.073691129,-41.03815307,0.098954644
33.16,7.236472681,-40.59154127,0.176444822
33.2,10.30776819,-40.0592371,0.251882345
33.24,12.8339025,-39.32679557,0.315484215
33.28,12.01063348,-38.97080982,0.298997427
33.32,13.47281748,-38.42819803,0.337250443
33.36,14.19613748,-38.06387725,0.357023432
33.4,14.64780758,-37.89400275,0.36890314
33.44,14.64339936,-37.88143255,0.368913494
33.48,13.92238945,-38.1477042,0.349985008
33.52,12.65951394,-38.61103673,0.316869253
33.56,10.85599568,-39.15565174,0.270494045
33.6,8.684387882,-39.6837747,0.215471298
33.64,9.04425221,-40.23003614,0.221165524
33.68,6.154860433,-40.68147861,0.150174625
33.72,3.081887914,-41.04697664,0.074951077
33.76,-0.169879608,-41.14318909,-0.004129497
33.8,-3.150353201,-41.12888578,-0.076457732
33.84,-6.042822779,-40.95179929,-0.146521195
33.88,-8.389588001,-40.59619957,-0.203817017
33.92,-10.37955798,-40.22077283,-0.252587109
33.96,-11.73368404,-39.78167017,-0.286856401
34,-12.46287221,-39.60764117,-0.304889447
34.04,-12.64555194,-39.60516955,-0.309099234
34.08,-12.19086694,-39.77506888,-0.297443535
34.12,-11.18902324,-40.12721053,-0.271966858
34.16,-9.483260003,-40.50658981,-0.230004329
34.2,-7.304965967,-40.88406339,-0.176832291
34.24,-4.777191884,-41.23991556,-0.115339981
34.28,-1.886552979,-41.4152552,-0.045526562
34.32,1.189083684,-41.40556436,0.0287138
34.36,4.349660322,-41.14056887,0.105349127
34.4,7.507374863,-40.68356643,0.182501806
34.44,10.30883172,-40.14672419,0.251381149
34.48,10.39996058,-39.60436163,0.256831759
34.52,12.38786997,-39.05517517,0.307190756
34.56,13.83587226,-38.51424237,0.344927696
34.6,14.73887721,-38.15313295,0.368695673
34.64,15.18695539,-37.96946923,0.380536815
34.68,15.09877779,-37.98539421,0.378388938
34.72,14.28604642,-38.33422829,0.356773299
34.76,13.02195552,-38.86466271,0.323344781
34.8,11.30516781,-39.42195586,0.279314766
34.84,9.858035689,-39.97692748,0.241800985
34.88,7.057871694,-40.50660071,0.172530561
34.92,4.436192015,-40.94808595,0.107930087
34.96,1.455309772,-41.31921084,0.035211153
35,-1.525699226,-41.41227241,-0.036829837
35.04,-4.507025312,-41.22486408,-0.108909473
35.08,-7.039117709,-40.86057748,-0.170619255
35.12,-9.748472405,-40.32310911,-0.237238222
35.16,-10.1080253,-40.41134606,-0.245131286
35.2,-12.82011288,-39.42301923,-0.314447745
35.24,-13.36591072,-39.25516884,-0.328218353
35.28,-13.53939563,-39.24288031,-0.332270335
35.32,-12.99836128,-39.4235363,-0.318527934
35.36,-11.82802243,-39.78736259,-0.288997799
35.4,-11.91897293,-39.60490457,-0.29236318
35.44,-7.761191248,-40.86671654,-0.187703977
35.48,-7.666002229,-40.50914832,-0.187053791
35.52,-2.429178909,-41.49691167,-0.05847964
35.56,-0.985233657,-41.4092109,-0.023791217
35.6,1.102596541,-41.13398583,0.026802059
35.64,6.064123323,-40.95153567,0.147031208
35.68,9.315780332,-40.41338535,0.226584221
35.72,11.57576824,-39.7852635,0.283175911
35.76,13.38164364,-39.15492845,0.329359251
35.8,14.82844735,-38.6247317,0.366607333
35.84,15.72894724,-38.25205956,0.39016799
35.88,16.09238148,-38.08624206,0.399824092
35.92,15.72842344,-38.15252554,0.391073618
35.96,14.91726678,-38.43584751,0.370260963
36,13.20155117,-38.97565138,0.326626562
36.04,11.21531029,-39.59383769,0.276063985
36.08,9.045619995,-40.13861644,0.221685368
36.12,6.787285765,-40.68159576,0.165337999
36.16,3.985663498,-41.04443491,0.096815107
36.2,1.184401983,-41.321227,0.028659152
36.24,-2.068569054,-41.32440519,-0.050021577
36.28,-5.592945919,-40.96273659,-0.135715905
36.32,-7.852079391,-40.59915181,-0.191071028
36.36,-9.837767873,-40.23079339,-0.239858031
36.4,-11.73579798,-39.69295718,-0.287511807
36.44,-11.644897,-39.86997496,-0.284204323
36.48,-12.64014551,-39.50590911,-0.309703019
36.52,-12.64341435,-39.51692617,-0.309697138
36.56,-12.0992247,-39.68521139,-0.295966136
36.6,-11.01007189,-40.05778946,-0.268265905
36.64,-9.388624273,-40.42042083,-0.228256923
36.68,-7.221623987,-40.8626449,-0.174945704
36.72,-6.314791758,-40.86632277,-0.153330455
36.76,-2.067571668,-41.41976374,-0.049882583
36.8,-1.78416671,-40.9557593,-0.043541387
36.84,2.629427256,-41.13627825,0.063841347
36.88,6.06321583,-40.69304658,0.147929831
36.92,8.684324266,-40.22819988,0.212641381
36.96,11.03267451,-39.68373933,0.27120222
37,13.11048537,-39.05581692,0.323908322
37.04,14.46715536,-38.61330617,0.358525714
37.08,15.18877579,-38.32631313,0.377362887
37.12,15.46046692,-38.16585025,0.384933405
37.16,15.19227474,-38.25650802,0.37806679
37.2,12.66051811,-38.87766015,0.314860698
37.24,11.39463652,-39.25259197,0.282561575
37.28,9.58798616,-39.76791828,0.236614087
37.32,7.509799657,-40.15394932,0.184913191
37.36,5.794271204,-40.49982468,0.142123137
37.4,2.989274048,-40.86637452,0.073026947
37.44,-0.080334815,-41.0546935,-0.001957027
37.48,-2.700988798,-41.0409419,-0.065725808
37.52,-5.140240907,-40.86093894,-0.125157264
37.56,-7.670573927,-40.50554596,-0.187179016
37.6,-9.660368228,-40.14900972,-0.236155002
37.64,-11.1052735,-39.78478192,-0.2722405
37.68,-12.37123791,-39.42758822,-0.304081889
37.72,-12.46039395,-39.4215858,-0.306183167
37.76,-12.54846586,-39.42214988,-0.308209163
37.8,-11.91637303,-39.59836356,-0.292348557
37.84,-10.74327333,-39.96661824,-0.262632831
37.88,-9.205811447,-40.33501361,-0.224419328
37.92,-6.586983429,-40.86510545,-0.159834564
37.96,-3.965938067,-41.2207576,-0.095929362
38,-2.790023068,-41.21787936,-0.067595296
38.04,1.094459698,-41.22701181,0.026544358
38.08,2.811867346,-40.87523255,0.06869217
38.12,5.521491996,-40.50289938,0.135505756
38.16,8.502299364,-39.96818164,0.209629465
38.2,10.21927782,-39.50818222,0.253147486
38.24,12.02658699,-38.97055759,0.299373116
38.28,13.38238823,-38.5119455,0.334477396
38.32,13.83416151,-38.24916296,0.347091757
38.36,13.92519418,-38.16244086,0.349925489
38.4,13.38204265,-38.32814155,0.335955634
38.44,12.478562,-38.60714386,0.312660728
38.48,11.0349351,-39.05185092,0.275427248
38.52,9.314417556,-39.51489006,0.231523411
38.56,7.148719498,-39.97344256,0.176988887
38.6,4.617403281,-40.40589619,0.11379666
38.64,1.817551526,-40.69275094,0.044641362
38.68,-0.712453665,-40.86728392,-0.017433844
38.72,-2.700343237,-41.03886394,-0.065713462
38.76,-3.967257023,-41.2241631,-0.095953191
38.8,-7.76051357,-40.59489724,-0.188915123
38.84,-7.929268097,-40.77240534,-0.192103654
38.88,-8.137852012,-39.51004089,-0.203154882
38.92,-9.219434135,-39.51151005,-0.229263619
38.96,-9.660427945,-39.51077973,-0.239827634
39,-9.494703098,-39.59575172,-0.235377827
39.04,-8.84131699,-39.78146049,-0.218721075
39.08,-7.753248323,-40.14748494,-0.190795428
39.12,-6.141928235,-40.59440828,-0.15018043
39.16,-4.071587118,-40.95013752,-0.099115057
39.2,-1.715416186,-41.2233432,-0.041594136
39.24,0.816755178,-41.31736138,0.019767833
39.28,3.524502734,-41.13050799,0.085492981
39.32,6.150644536,-40.86016886,0.149426739
39.36,8.677419387,-40.41471854,0.211525793
39.4,10.85367153,-39.96418746,0.26522288
39.44,12.66042845,-39.4189413,0.310809881
39.48,14.10342296,-38.86590774,0.348142544
39.52,15.10014456,-38.42226684,0.374510287
39.56,15.6314367,-38.15507597,0.38887513
39.6,15.64491822,-38.07903761,0.389878509
39.64,15.18303338,-38.25184104,0.377899925
39.68,14.19190111,-38.59520483,0.352411191
39.72,12.74905985,-39.06892846,0.315468245
39.76,-0.528485499,-43.68105928,-0.012099712
39.8,6.538268297,-39.76553341,0.162983541
