t,x,y,rad
31.32,20.09272909,-34.68415186,0.525132236
31.36,18.7862591,-35.46212278,0.487230946
31.4,16.84838491,-36.40075816,0.433551315
31.44,14.20120268,-37.46073714,0.362403522
31.48,10.93238486,-38.45227607,0.277037232
31.52,4.848049212,-39.25714086,0.122888521
31.56,1.147899032,-39.62404287,0.028965416
31.6,-2.812122461,-39.54442261,-0.071002692
31.64,-4.926721881,-39.50436516,-0.124088836
31.68,-8.965833016,-38.76921652,-0.227295788
31.72,-11.51678043,-38.04305456,-0.293997769
31.76,-12.91888277,-37.67954882,-0.330344465
31.8,-14.67511387,-37.10382481,-0.376682738
31.84,-17.30073865,-36.03829953,-0.447631115
31.88,-17.82455973,-35.86542784,-0.46129206
31.92,-17.47907066,-36.02943143,-0.451742095
31.96,-16.60071597,-36.41166643,-0.427819477
32,-14.84771079,-37.10015553,-0.380733449
32.04,-14.49622467,-37.11437863,-0.372409804
32.08,-9.758785994,-38.76820455,-0.246630104
32.12,-8.692022482,-38.77281124,-0.220560783
32.16,-3.337032499,-39.31814132,-0.084680656
32.2,-0.002908493,-39.24739957,-7.41163E-05
32.24,3.531279179,-38.94443801,0.090439238
32.28,7.047205908,-38.45072049,0.181290618
32.32,10.13638127,-37.86160724,0.261621223
32.36,12.6063806,-37.07848735,0.327773625
32.4,14.5581773,-36.24052849,0.382029045
32.44,15.97522434,-35.55380721,0.422347441
32.48,16.6797145,-35.2059265,0.44250636
32.52,16.77031659,-35.11947367,0.445561706
32.56,16.23425108,-35.36813431,0.430375348
32.6,16.59110584,-35.38666167,0.438476999
32.64,15.08546876,-36.15599038,0.395324747
32.68,12.60885481,-37.09798378,0.327673228
32.72,8.371843012,-38.09388018,0.216357734
32.76,5.196700642,-38.6891754,0.133537405
32.8,1.588439408,-38.931551,0.040783495
32.84,-0.17838042,-39.15762311,-0.004556005
32.88,-3.785289751,-39.02945145,-0.096695625
32.92,-8.360190399,-38.27322799,-0.215084397
32.96,-10.8129624,-37.54295223,-0.280462514
33,-13.00443126,-36.81623404,-0.339589413
33.04,-14.67109937,-36.18041772,-0.385287272
33.08,-16.86271803,-35.27634627,-0.445965448
33.12,-15.46276981,-35.99359275,-0.405811219
33.16,-15.28704497,-36.08230701,-0.400796816
33.2,-15.28324099,-35.91369047,-0.402392586
33.24,-13.62188996,-36.63306508,-0.356049566
33.28,-11.51581322,-37.35968587,-0.299039504
33.32,-8.268750679,-38.44790405,-0.211864566
33.36,-5.546993038,-39.0150714,-0.141247438
33.4,-1.853328338,-39.40654196,-0.047002445
33.44,-0.184244726,-39.27887325,-0.004691256
33.48,3.350377728,-39.00780306,0.08569077
33.52,6.696697525,-38.62162134,0.171707721
33.56,9.697152613,-37.93806744,0.250279232
33.6,11.99338902,-37.25659756,0.311477811
33.64,15.35006289,-36.06645239,0.40243516
33.68,16.85539976,-35.38193595,0.444634862
33.72,17.74152759,-34.87389679,0.470671177
33.76,18.18249552,-34.69511871,0.482776293
33.8,17.29963327,-35.03331395,0.458738988
33.84,16.85633407,-35.38764128,0.444593776
33.88,15.26099463,-36.07499458,0.400257208
33.92,11.37605696,-37.25800694,0.296379637
33.96,8.289050659,-38.02241212,0.214673807
34,5.197381965,-38.59296517,0.133883692
34.04,1.761469419,-38.92888621,0.04522341
34.08,-1.93701313,-39.05930283,-0.049557426
34.12,-5.37609929,-38.86238011,-0.137482216
34.16,-8.09056494,-38.36841491,-0.207847689
34.2,-10.63818823,-37.72077755,-0.274920793
34.24,-12.74496064,-36.99658171,-0.33180094
34.28,-13.35773285,-36.81583549,-0.348099997
34.32,-15.55202231,-36.08059153,-0.407024564
34.36,-16.07444823,-35.89714789,-0.421070653
34.4,-15.89764076,-35.90609088,-0.416867637
34.44,-15.02277728,-36.26527021,-0.392778495
34.48,-13.62335758,-36.80575511,-0.354550823
34.52,-11.60570835,-37.44744736,-0.30057154
34.56,-9.321649183,-38.2609078,-0.239008986
34.6,-4.933775118,-39.18709687,-0.125260294
34.64,-1.942053607,-39.40758079,-0.049247766
34.68,-0.192176503,-39.28513666,-0.004892433
34.72,3.257271291,-39.09823992,0.083128759
34.76,6.425413259,-38.60482627,0.164950169
34.8,9.428976998,-38.02794146,0.243078571
34.84,11.72853368,-37.25490195,0.305035279
34.88,15.17294718,-36.23687374,0.396587168
34.92,16.41364805,-35.54519524,0.432653412
34.96,17.56384295,-35.03836041,0.464727084
35,17.74334332,-34.87158778,0.470739307
35.04,17.56235221,-35.04424108,0.464625844
35.08,16.50055657,-35.56054552,0.434502197
35.12,14.90947364,-36.24335632,0.390321157
35.16,12.61054592,-37.09964582,0.327700444
35.2,7.846006912,-38.09561884,0.203141843
35.24,4.844281886,-38.60461288,0.124848232
35.28,1.587036817,-38.93597111,0.040742902
35.32,-1.853147484,-39.04639901,-0.047430701
35.36,-3.171908268,-39.20784974,-0.080734493
35.4,-7.569127973,-38.54358164,-0.193936009
35.44,-10.19902865,-37.81379613,-0.263482327
35.48,-12.48225676,-37.17357829,-0.323995663
35.52,-13.97182409,-36.62811828,-0.364461366
35.56,-15.02445492,-36.2599759,-0.392869618
35.6,-15.54819325,-36.08101621,-0.406930773
35.64,-15.37519544,-36.09064146,-0.402783224
35.68,-14.58440377,-36.4463172,-0.380694732
35.72,-13.18018657,-36.81595845,-0.343830259
35.76,-11.07582537,-37.5394719,-0.286941748
35.8,-9.062369576,-38.27012252,-0.232547334
35.84,-4.671501955,-39.18997903,-0.118657012
35.88,-1.675926922,-39.40654319,-0.042509051
35.92,-0.176538668,-39.33974965,-0.004488091
35.96,3.078870004,-39.03975105,0.078712308
36,6.256667709,-38.618771,0.160636324
36.04,8.990383235,-38.01967728,0.232231445
36.08,11.5525867,-37.27130668,0.300607475
36.12,15.08499955,-36.24632549,0.394427599
36.16,16.05895221,-35.63723722,0.423426636
36.2,16.76985682,-35.20813526,0.444571261
36.24,16.77137402,-35.12136839,0.445565246
36.28,16.3263675,-35.2926579,0.43333835
36.32,15.97151331,-35.63559783,0.421402219
36.36,13.93879495,-36.31975058,0.366493438
36.4,11.37595601,-37.26266294,0.296342255
36.44,8.639761002,-38.02304995,0.223459525
36.48,4.756188902,-38.60952956,0.122585301
36.52,1.495735547,-38.93426365,0.038403043
36.56,-1.852725223,-39.07667531,-0.047383224
36.6,-3.610451702,-39.03717376,-0.09223712
36.64,-7.566635103,-38.4676796,-0.194246726
36.68,-10.11234687,-37.90398562,-0.260749924
36.72,-10.98985762,-37.71919994,-0.283548016
36.76,-12.39527152,-37.17575882,-0.321873429
36.8,-13.44693277,-36.81166352,-0.350276155
36.84,-13.97092797,-36.63420246,-0.364384696
36.88,-13.71147407,-36.80156001,-0.356692363
36.92,-13.00685604,-36.99844177,-0.338100126
36.96,-11.42925653,-37.538556,-0.295588348
37,-9.584205537,-38.08189299,-0.246585125
37.04,-7.128042811,-38.64440191,-0.18242564
37.08,-4.31412345,-39.11082902,-0.109875203
37.12,-1.238031302,-39.42152757,-0.031398707
37.16,-0.091386902,-39.26703635,-0.002327616
37.2,3.168926139,-39.02132204,0.081042798
37.24,6.163968152,-38.53362609,0.1586401
37.28,8.81485258,-38.10009643,0.22738951
37.32,12.43329509,-37.1052151,0.323365582
37.36,14.90759385,-36.24359274,0.390274496
37.4,16.0610476,-35.63776457,0.423469971
37.44,16.76997054,-35.20402527,0.444619224
37.48,16.85820193,-35.11674078,0.447628145
37.52,16.58808741,-35.29113622,0.439446949
37.56,15.35506791,-35.71820893,0.406061812
37.6,13.76026056,-36.49324463,0.360625052
37.64,10.84803079,-37.34152882,0.282763052
37.68,7.58009812,-38.18385128,0.195993456
37.72,4.668146171,-38.69352832,0.120079409
37.76,1.319510697,-39.0019331,0.033823417
37.8,-1.846819894,-39.0601989,-0.047252315
37.84,-3.084432303,-39.21356676,-0.078505836
37.88,-7.480203084,-38.54815095,-0.191691127
37.92,-9.848983496,-38.08154688,-0.253116038
37.96,-10.46459402,-37.89671665,-0.26945565
38,-11.86767065,-37.35501588,-0.307654648
38.04,-14.05951385,-36.62668142,-0.366563052
38.08,-14.41200431,-36.6199004,-0.374988045
38.12,-14.32495798,-36.71241547,-0.372072541
38.16,-13.53389985,-36.89496027,-0.351627699
38.2,-13.79575348,-36.62794771,-0.360259268
38.24,-10.4646586,-37.90173096,-0.269423285
38.28,-8.534426121,-38.53926293,-0.217958884
38.32,-5.995085061,-39.02128948,-0.15246405
38.36,-3.099270893,-39.32375047,-0.078661838
38.4,0.172748634,-39.25958585,0.004400707
38.44,3.177732114,-38.95631706,0.081402025
38.48,6.16688535,-38.69407294,0.158066737
38.52,8.725356926,-38.11663012,0.225064057
38.56,10.66963914,-37.42819772,0.27773948
38.6,13.76142248,-36.41045926,0.361403463
38.64,15.70726098,-35.72403671,0.414295191
38.68,16.24027741,-35.37508851,0.430441533
38.72,16.41715104,-35.20597823,0.436396677
38.76,15.88563225,-35.4617685,0.421214965
38.8,15.08923035,-35.80364785,0.398906496
38.84,13.41049841,-36.40289964,0.35300964
38.88,9.964017374,-37.59627614,0.259104279
38.92,7.051843483,-38.27143548,0.182238492
38.96,4.138448896,-38.76579721,0.10636615
39,1.144370479,-39.00319196,0.02933582
39.04,-1.941567471,-39.07167642,-0.04965805
39.08,-2.995400558,-39.21761064,-0.076240843
39.12,-5.810731579,-39.00517738,-0.147904904
39.16,-8.446257027,-38.4488731,-0.216268346
39.2,-10.11393785,-37.90611643,-0.260775109
39.24,-11.69222426,-37.44485916,-0.302697968
39.28,-12.57195659,-37.1742989,-0.32615698
39.32,-13.00652465,-37.08181817,-0.337388403
39.36,-12.65936309,-37.16878686,-0.328310948
39.4,-11.78056826,-37.36043664,-0.305493353
39.44,-10.38114295,-37.81220276,-0.267977691
39.48,-8.621165712,-38.45256459,-0.220583952
39.52,-6.335950776,-38.99332311,-0.161101192
39.56,-3.526761721,-39.37491253,-0.089341956
39.6,-0.534048933,-39.43005099,-0.013545139
39.64,2.462513976,-39.27677052,0.062622609
39.68,3.260922001,-39.01034127,0.083408148
39.72,6.078713688,-38.58240709,0.156287172
39.76,8.547338553,-38.09612729,0.2207361
39.8,11.02106751,-37.42178492,0.286449105
39.84,14.11561393,-36.3226764,0.370703261
39.88,15.4412173,-35.80777445,0.407184461
39.92,15.97442441,-35.46480938,0.423266573
39.96,15.974026,-35.37703089,0.424186064
40,15.53047599,-35.6331943,0.411072041
40.04,14.38304524,-35.97257715,0.380412245
40.08,11.99501234,-36.91216482,0.314237324
40.12,9.963774405,-37.6002537,0.259072041
40.16,6.434573204,-38.42927051,0.165921923
40.2,3.618111271,-38.77363061,0.093056338
40.24,0.792443798,-39.0737564,0.020280567
40.28,-2.199094445,-39.08481891,-0.056212698
40.32,-3.086193659,-39.21945023,-0.078538747
40.36,-5.81029969,-39.00658975,-0.147888793
40.4,-8.1832397,-38.62173727,-0.208820814
40.44,-9.93778563,-38.07933236,-0.255314989
40.48,-11.42899384,-37.71812525,-0.294254718
40.52,-12.21937287,-37.35674225,-0.31617067
40.56,-12.48375968,-37.17829587,-0.323993701
40.6,-12.22065873,-37.26780665,-0.316906898
40.64,-11.34205491,-37.62623093,-0.292815427
40.68,-11.16700579,-37.71323821,-0.287915137
40.72,-8.270167866,-38.62870545,-0.210937222
40.76,-5.81158831,-39.01143484,-0.147903011
40.8,-3.175492949,-39.37192633,-0.080489966
40.84,-0.269406716,-39.42233506,-0.00683464
40.88,0.608313839,-39.23870861,0.01550367
40.92,3.509941613,-38.91428588,0.089964991
40.96,6.170885881,-38.59723583,0.158557796
41,8.546619746,-38.09664652,0.220715222
41.04,11.90396749,-37.26181174,0.309260649
41.08,13.67276788,-36.58034571,0.357741425
41.12,14.99921412,-36.06606215,0.394173162
41.16,15.53120663,-35.72036506,0.410194956
41.2,15.53106569,-35.71936311,0.410201896
41.24,15.088319,-35.89064093,0.398017044
41.28,13.85056611,-36.40410938,0.363602252
41.32,11.0258404,-37.16747686,0.288420646
41.36,8.551189246,-37.92993037,0.22176862
41.4,6.082364051,-38.44107889,0.156945055
41.44,3.431261547,-38.9157902,0.087955423
41.48,0.529017099,-39.1067167,0.013528454
41.52,-2.38124415,-39.12775638,-0.060791097
41.56,-5.198970772,-39.11051475,-0.132172611
41.6,-7.573535585,-38.71498456,-0.193208289
41.64,-9.680460376,-38.34759622,-0.247305707
41.68,-11.25579039,-37.80360161,-0.289423184
41.72,-12.39564595,-37.43368336,-0.319813254
41.76,-13.09689986,-37.16751819,-0.338832887
41.8,-13.36221689,-37.08041002,-0.345917186
41.84,-13.01156218,-37.17139292,-0.336756217
41.88,-12.13086935,-37.44192592,-0.313360188
41.92,-10.72850748,-37.81191469,-0.276503272
41.96,-7.661142814,-38.8107787,-0.194916983
42,-5.457610023,-39.18106474,-0.138419458
42.04,-2.822182852,-39.38886566,-0.071536298
42.08,-2.030524994,-39.30866764,-0.05161673
42.12,0.884406064,-39.15572134,0.022585981
42.16,3.697689035,-38.86287722,0.094873802
42.2,6.171771954,-38.42028426,0.159298291
42.24,8.375548096,-38.02283225,0.216842431
42.28,10.49318774,-37.42490987,0.273396277
42.32,13.67190269,-36.58010964,0.357722787
42.36,14.8222914,-36.06659362,0.389977997
42.4,15.09069163,-35.71676984,0.399811521
42.44,15.00384727,-35.71650112,0.397748976
42.48,14.38437171,-35.88580806,0.381277441
42.52,13.14624792,-36.39916047,0.346635003
42.56,10.75798596,-37.42105061,0.279972147
42.6,7.936118144,-38.10475263,0.205362353
42.64,5.46243867,-38.59745801,0.14060785
42.68,2.905636364,-38.93050764,0.074508019
42.72,0.175262852,-39.10275351,0.004482661
42.76,-2.641937661,-39.12675304,-0.067428941
42.8,-3.34829887,-39.21444605,-0.085188771
42.84,-5.812475452,-39.01012144,-0.147930169
42.88,-7.91967803,-38.63413451,-0.202216876
42.92,-9.498110634,-38.08326607,-0.244449131
42.96,-10.81161873,-37.71983702,-0.279181808
43,-11.43333895,-37.53763881,-0.295694696
43.04,-11.51925776,-37.53895128,-0.297778378
43.08,-11.17229808,-37.71423603,-0.28803696
43.12,-10.20286875,-37.9023745,-0.262989055
43.16,-8.796886285,-38.27005269,-0.225967989
43.2,-7.043390269,-38.8129178,-0.179539967
43.24,-5.01820102,-39.02054822,-0.127918606
43.28,-2.731681074,-39.22522915,-0.06953768
43.32,0.086128099,-39.25322884,0.002194447
43.36,2.640914767,-39.08565683,0.067473569
43.4,5.108649125,-38.76392065,0.131050625
43.44,7.579187876,-38.27041115,0.195538495
43.48,9.522778239,-37.7688264,0.247017475
43.52,11.46605239,-37.08274791,0.29991617
43.56,12.17478273,-36.65261041,0.32074195
43.6,14.29456943,-36.0594411,0.377462565
43.64,14.64928119,-35.88613523,0.387618942
43.68,14.38693701,-35.62095838,0.383904806
43.72,13.68248267,-35.70068916,0.366036039
43.76,11.82065353,-36.82470821,0.310648151
43.8,10.31851437,-37.42763623,0.269044684
43.84,7.494280696,-38.01615257,0.194663628
43.88,5.026433484,-38.52039602,0.129771281
43.92,2.550133915,-38.91239469,0.065450165
43.96,-0.087579499,-39.08597845,-0.002240975
44,-2.903082322,-39.10858006,-0.074105051
44.04,-4.401355556,-39.11539728,-0.11206554
44.08,-6.513595038,-38.824221,-0.166244941
44.12,-8.094900143,-38.6248688,-0.20661421
44.16,-9.5000801,-38.25837373,-0.243422531
44.2,-12.74241377,-36.90406633,-0.332511159
44.24,-11.07680292,-37.54413709,-0.286931973
44.28,-11.16435384,-37.53645726,-0.289132011
44.32,-10.81450034,-37.71305811,-0.279300037
44.36,-9.760090373,-37.91028198,-0.2520129
44.4,-8.27359431,-38.36080358,-0.212451979
44.44,-6.511356195,-38.82378586,-0.166190675
44.48,-4.231283787,-39.19136897,-0.107562047
44.52,-1.851927073,-39.23549441,-0.047171409
44.56,0.877774378,-39.25884603,0.022357813
44.6,3.521283715,-38.95161413,0.090168108
44.64,6.078769788,-38.61142458,0.156173037
44.68,8.372103121,-38.11881869,0.216227068
44.72,10.31859518,-37.44238911,0.26894572
44.76,11.73226779,-36.90552171,0.30783682
44.8,12.08700304,-36.65225825,0.318586059
44.84,14.20501293,-36.1466674,0.374490884
44.88,14.29678314,-35.88416713,0.379188236
44.92,14.11992645,-35.96940674,0.374119286
44.96,13.23623848,-36.22447945,0.350368671
45,11.11439711,-37.0782898,0.291269631
45.04,9.259494748,-37.59510377,0.241520105
45.08,6.788142231,-38.25247966,0.175650719
45.12,4.491449578,-38.7605359,0.115377323
45.16,2.024185554,-39.07561272,0.051762211
45.2,-0.61489148,-39.09086013,-0.015730544
45.24,-3.08435764,-39.04018024,-0.078851158
45.28,-3.78879669,-39.199467,-0.096367477
45.32,-5.896634239,-38.83685101,-0.150699619
45.36,-7.827435814,-38.4605464,-0.200802543
45.4,-9.233100615,-38.09964618,-0.23778799
45.44,-10.2036437,-37.89677504,-0.263045216
45.48,-10.72931054,-37.72058243,-0.277158752
45.52,-10.73085533,-37.725168,-0.277164649
45.56,-10.28871678,-37.90310743,-0.265095178
45.6,-9.235275403,-38.26170406,-0.236871855
45.64,-7.829642163,-38.62436359,-0.200028321
45.68,-5.899615817,-38.99982805,-0.150154039
45.72,-3.875257753,-39.19286353,-0.098569048
45.76,-1.587766733,-39.23632998,-0.040449926
45.8,-0.967912349,-39.05199367,-0.024783362
45.84,1.409234454,-38.93857967,0.036180115
45.88,3.884015641,-38.67315757,0.100109159
45.92,6.345243657,-38.34705348,0.164004291
45.96,8.640602278,-37.84478178,0.224498345
46,11.02445021,-37.17499645,0.288331109
46.04,12.87906643,-36.66189202,0.337870061
46.08,13.58867166,-36.22762141,0.358897388
46.12,13.76702283,-36.0537365,0.364807544
46.16,13.58976616,-36.13949349,0.359725649
46.2,12.88156453,-36.48333123,0.339460794
46.24,10.67064267,-37.3402893,0.278384986
46.28,8.639506385,-37.84904293,0.224446387
46.32,6.344473793,-38.44548172,0.16357237
46.36,3.962496926,-38.84838692,0.101660654
46.4,1.495714812,-39.08754314,0.038252065
46.44,-0.795041352,-39.22807541,-0.020267005
46.48,-3.349949738,-39.21397819,-0.085231582
46.52,-5.726783671,-39.0998524,-0.145450408
46.56,-7.834858292,-38.80250866,-0.199263292
46.6,-9.242499479,-38.52751226,-0.2354748
46.64,-10.46787812,-38.2456215,-0.267193104
46.68,-11.34569602,-37.97379028,-0.290372066
46.72,-11.87262083,-37.80402918,-0.304342193
46.76,-11.87003428,-37.80109153,-0.30430212
46.8,-11.34781071,-37.98364755,-0.290351992
46.84,-10.29490085,-38.42439993,-0.261811815
46.88,-9.239493797,-38.60906046,-0.234921923
46.92,-7.483133036,-38.97446074,-0.189717053
46.96,-5.543909604,-39.10833684,-0.140837737
47,-2.82070394,-39.21923891,-0.071807119
